t,q_0,dq_0,ddq_0,tau_est_0,q_1,dq_1,ddq_1,tau_est_1,q_2,dq_2,ddq_2,tau_est_2
0.24042201042175293,-0.0293926689773798,0.02599426358938217,0.0,0.0,0.023593844845891,-0.028476199135184288,0.0,0.0,0.14062239229679108,-0.002281339606270194,0.0,0.0
0.24709439277648926,-0.02941754087805748,-0.008290616795420647,0.0,0.0,0.023626090958714485,0.010748721659183502,0.0,0.0,0.1406228393316269,0.00015223262016661465,0.0,0.0
0.25667858123779297,-0.029389241710305214,0.00943314004689455,0.0,0.0,0.023648319765925407,0.007409322075545788,0.0,0.0,0.14062964916229248,0.0022694417275488377,0.0,0.0
0.2607998847961426,-0.029389241710305214,0.00943314004689455,0.0,0.0,0.023648319765925407,0.007409322075545788,0.0,0.0,0.14062964916229248,0.0022694417275488377,0.0,0.0
0.26396656036376953,-0.029389241710305214,0.00943314004689455,0.0,0.0,0.023648319765925407,0.007409322075545788,0.0,0.0,0.14062964916229248,0.0022694417275488377,0.0,0.0
0.2682816982269287,-0.029336094856262207,0.017715953290462494,0.0,0.0,0.023656392470002174,0.0026908672880381346,0.0,0.0,0.14063429832458496,0.0015506339259445667,0.0,0.0
0.2740919589996338,-0.029336094856262207,0.017715953290462494,0.0,0.0,0.023656392470002174,0.0026908672880381346,0.0,0.0,0.14063429832458496,0.0015506339259445667,0.0,0.0
0.2901902198791504,-0.02928175777196884,0.053546059876680374,0.0,0.0,0.023807939141988754,0.047350410372018814,0.0,0.0,0.14063383638858795,0.0020813909359276295,0.0,0.0
0.3008112907409668,-0.029366998001933098,-0.02841324545443058,0.0,0.0,0.023808671161532402,0.00024430753546766937,0.0,0.0,0.1406276375055313,-0.0020642736926674843,0.0,0.0
0.32205939292907715,-0.029385361820459366,-0.0061214398592710495,0.0,0.0,0.02376866340637207,-0.013336190953850746,0.0,0.0,0.14063051342964172,0.0009577894234098494,0.0,0.0
0.3285050392150879,-0.029341185465455055,0.014725476503372192,0.0,0.0,0.023709332570433617,-0.01977672055363655,0.0,0.0,0.14062795042991638,-0.0008552078506909311,0.0,0.0
0.3373222351074219,-0.029341185465455055,0.014725476503372192,0.0,0.0,0.023709332570433617,-0.01977672055363655,0.0,0.0,0.14062795042991638,-0.0008552078506909311,0.0,0.0
0.34494447708129883,-0.029478594660758972,-0.045802682638168335,0.0,0.0,0.02370748668909073,-0.0006155506707727909,0.0,0.0,0.14062651991844177,-0.00047432922292500734,0.0,0.0
0.3523678779602051,-0.029381943866610527,0.03221665322780609,0.0,0.0,0.023615023121237755,-0.030821098014712334,0.0,0.0,0.14062145352363586,-0.0016915288288146257,0.0,0.0
0.3581418991088867,-0.029381943866610527,0.03221665322780609,0.0,0.0,0.023615023121237755,-0.030821098014712334,0.0,0.0,0.14062145352363586,-0.0016915288288146257,0.0,0.0
0.36331844329833984,-0.029454795643687248,-0.024283936247229576,0.0,0.0,0.02361813373863697,0.0010370854288339615,0.0,0.0,0.1406223028898239,0.00028170333825983107,0.0,0.0
0.3689537048339844,-0.029454795643687248,-0.024283936247229576,0.0,0.0,0.02361813373863697,0.0010370854288339615,0.0,0.0,0.1406223028898239,0.00028170333825983107,0.0,0.0
0.37480592727661133,-0.02942514419555664,0.009883764199912548,0.0,0.0,0.023636486381292343,0.0061173527501523495,0.0,0.0,0.1406332403421402,0.0036467427853494883,0.0,0.0
0.37866735458374023,-0.02936505898833275,0.02002847008407116,0.0,0.0,0.023643136024475098,0.002216706518083811,0.0,0.0,0.1406414657831192,0.0027438318356871605,0.0,0.0
0.381397008895874,-0.02936505898833275,0.02002847008407116,0.0,0.0,0.023643136024475098,0.002216706518083811,0.0,0.0,0.1406414657831192,0.0027438318356871605,0.0,0.0
0.3862800598144531,-0.02936505898833275,0.02002847008407116,0.0,0.0,0.023643136024475098,0.002216706518083811,0.0,0.0,0.1406414657831192,0.0027438318356871605,0.0,0.0
0.3942220211029053,-0.02941587194800377,-0.016937436535954475,0.0,0.0,0.023693835362792015,0.01689957082271576,0.0,0.0,0.14064465463161469,0.001062074676156044,0.0,0.0
0.3980598449707031,-0.0293892752379179,0.008865119889378548,0.0,0.0,0.0236650537699461,-0.009593924507498741,0.0,0.0,0.1406460702419281,0.0004708292835857719,0.0,0.0
0.403059720993042,-0.029161004349589348,0.0760902687907219,0.0,0.0,0.023792985826730728,0.04264431819319725,0.0,0.0,0.1406504064798355,0.0014478962402790785,0.0,0.0
0.40823912620544434,-0.029161004349589348,0.0760902687907219,0.0,0.0,0.023792985826730728,0.04264431819319725,0.0,0.0,0.1406504064798355,0.0014478962402790785,0.0,0.0
0.41428375244140625,-0.029256951063871384,-0.031981997191905975,0.0,0.0,0.023794103413820267,0.0003720373206306249,0.0,0.0,0.14065329730510712,0.0009631486027501523,0.0,0.0
0.4179036617279053,-0.029256951063871384,-0.031981997191905975,0.0,0.0,0.023794103413820267,0.0003720373206306249,0.0,0.0,0.14065329730510712,0.0009631486027501523,0.0,0.0
0.4233546257019043,-0.029378948733210564,-0.040666017681360245,0.0,0.0,0.02379969134926796,0.0018628411926329136,0.0,0.0,0.140642449259758,-0.0036153746768832207,0.0,0.0
0.4294402599334717,-0.029378948733210564,-0.040666017681360245,0.0,0.0,0.02379969134926796,0.0018628411926329136,0.0,0.0,0.140642449259758,-0.0036153746768832207,0.0,0.0
0.4346766471862793,-0.029335932806134224,0.009694164618849754,0.0,0.0,0.023668881505727768,-0.013165103271603584,0.0,0.0,0.140644833445549,0.0017808146076276898,0.0,0.0
0.43796610832214355,-0.029365016147494316,0.01380020659416914,0.0,0.0,0.02370837703347206,-0.018837526440620422,0.0,0.0,0.1406394988298416,-0.0012812562054023147,0.0,0.0
0.44181394577026367,-0.029335932806134224,0.009694164618849754,0.0,0.0,0.023668881505727768,-0.013165103271603584,0.0,0.0,0.140644833445549,0.0017808146076276898,0.0,0.0
0.4450569152832031,-0.02937927469611168,-0.014446990564465523,0.0,0.0,0.023632586002349854,-0.012098748236894608,0.0,0.0,0.14062701165676117,-0.00594297144562006,0.0,0.0
0.44883084297180176,-0.02937927469611168,-0.014446990564465523,0.0,0.0,0.023632586002349854,-0.012098748236894608,0.0,0.0,0.14062701165676117,-0.00594297144562006,0.0,0.0
0.4527261257171631,-0.029365479946136475,0.004597887396812439,0.0,0.0,0.023603016510605812,-0.009856147691607475,0.0,0.0,0.1406271755695343,5.384287578635849e-05,0.0,0.0
0.4581141471862793,-0.029365479946136475,0.004597887396812439,0.0,0.0,0.023603016510605812,-0.009856147691607475,0.0,0.0,0.1406271755695343,5.384287578635849e-05,0.0,0.0
0.46189093589782715,-0.029430512338876724,-0.021677469834685326,0.0,0.0,0.02366228960454464,0.019757699221372604,0.0,0.0,0.14062829315662384,0.00037631281884387136,0.0,0.0
0.4671444892883301,-0.029430512338876724,-0.021677469834685326,0.0,0.0,0.02366228960454464,0.019757699221372604,0.0,0.0,0.14062829315662384,0.00037631281884387136,0.0,0.0
0.4700033664703369,-0.029430512338876724,-0.021677469834685326,0.0,0.0,0.02366228960454464,0.019757699221372604,0.0,0.0,0.14062829315662384,0.00037631281884387136,0.0,0.0
0.4753897190093994,-0.029331879690289497,0.019880346953868866,0.0,0.0,0.023682592436671257,0.002106280764564872,0.0,0.0,0.140644371509552,0.0042917910031974316,0.0,0.0
0.4811582565307617,-0.029331879690289497,0.019880346953868866,0.0,0.0,0.023682592436671257,0.002106280764564872,0.0,0.0,0.140644371509552,0.0042917910031974316,0.0,0.0
0.4870114326477051,-0.029437299817800522,-0.03513992950320244,0.0,0.0,0.023688428103923798,0.0019453990971669555,0.0,0.0,0.14064335823059082,-0.0003346667217556387,0.0,0.0
0.4918382167816162,-0.02927328459918499,0.05467160791158676,0.0,0.0,0.02381342090666294,0.0416644848883152,0.0,0.0,0.14064662158489227,0.0010885301744565368,0.0,0.0
0.4950101375579834,-0.02927328459918499,0.05467160791158676,0.0,0.0,0.02381342090666294,0.0416644848883152,0.0,0.0,0.14064662158489227,0.0010885301744565368,0.0,0.0
0.5000107288360596,-0.0293254517018795,-0.017389224842190742,0.0,0.0,0.023806193843483925,-0.0024094167165458202,0.0,0.0,0.14064013957977295,-0.0021636663004755974,0.0,0.0
0.5074446201324463,-0.0293254517018795,-0.017389224842190742,0.0,0.0,0.023806193843483925,-0.0024094167165458202,0.0,0.0,0.14064013957977295,-0.0021636663004755974,0.0,0.0
0.5118365287780762,-0.029306622222065926,0.006276868283748627,0.0,0.0,0.023759352043271065,-0.015613725408911705,0.0,0.0,0.14064247906208038,0.0007814301643520594,0.0,0.0
0.5191264152526855,-0.02929386869072914,0.004250904079526663,0.0,0.0,0.023715946823358536,-0.014468762092292309,0.0,0.0,0.1406501978635788,0.0025701471604406834,0.0,0.0
0.5230863094329834,-0.029375828802585602,-0.027319660410284996,0.0,0.0,0.023706598207354546,-0.0031158211641013622,0.0,0.0,0.14064182341098785,-0.0027896296232938766,0.0,0.0
0.5259082317352295,-0.029375828802585602,-0.027319660410284996,0.0,0.0,0.023706598207354546,-0.0031158211641013622,0.0,0.0,0.14064182341098785,-0.0027896296232938766,0.0,0.0
0.5287182331085205,-0.029375828802585602,-0.027319660410284996,0.0,0.0,0.023706598207354546,-0.0031158211641013622,0.0,0.0,0.14064182341098785,-0.0027896296232938766,0.0,0.0
0.5442192554473877,-0.02937760017812252,-0.04300207644701004,0.0,0.0,0.02379712462425232,0.002856190549209714,0.0,0.0,0.1406370997428894,-0.002041130093857646,0.0,0.0
0.5485649108886719,-0.029414724558591843,-0.012375115416944027,0.0,0.0,0.02376485988497734,-0.010754832997918129,0.0,0.0,0.14063973724842072,0.0008803433738648891,0.0,0.0
0.552976131439209,-0.029414724558591843,-0.012375115416944027,0.0,0.0,0.02376485988497734,-0.010754832997918129,0.0,0.0,0.14063973724842072,0.0008803433738648891,0.0,0.0
0.5586864948272705,-0.029414724558591843,-0.012375115416944027,0.0,0.0,0.02376485988497734,-0.010754832997918129,0.0,0.0,0.14063973724842072,0.0008803433738648891,0.0,0.0
0.5654895305633545,-0.029376395046710968,0.01277658250182867,0.0,0.0,0.02371038869023323,-0.0181567445397377,0.0,0.0,0.14063605666160583,-0.0012309618759900331,0.0,0.0
0.5741157531738281,-0.029315639287233353,0.02025182545185089,0.0,0.0,0.023661792278289795,-0.016198765486478806,0.0,0.0,0.14063414931297302,-0.0006352659547701478,0.0,0.0
0.5774166584014893,-0.029396697878837585,-0.04324923828244209,0.0,0.0,0.023838121443986893,0.00597387133166194,0.0,0.0,0.14062944054603577,-0.0008828996797092259,0.0,0.0
0.5841290950775146,-0.029396697878837585,-0.04324923828244209,0.0,0.0,0.023838121443986893,0.00597387133166194,0.0,0.0,0.14062944054603577,-0.0008828996797092259,0.0,0.0
0.5882248878479004,-0.029384680092334747,0.004006377421319485,0.0,0.0,0.02378394640982151,-0.018058404326438904,0.0,0.0,0.14062322676181793,-0.0020710157696157694,0.0,0.0
0.5940310955047607,-0.029384680092334747,0.004006377421319485,0.0,0.0,0.02378394640982151,-0.018058404326438904,0.0,0.0,0.14062322676181793,-0.0020710157696157694,0.0,0.0
0.5970926284790039,-0.029384680092334747,0.004006377421319485,0.0,0.0,0.02378394640982151,-0.018058404326438904,0.0,0.0,0.14062322676181793,-0.0020710157696157694,0.0,0.0
0.6037859916687012,-0.029384680092334747,0.004006377421319485,0.0,0.0,0.02378394640982151,-0.018058404326438904,0.0,0.0,0.14062322676181793,-0.0020710157696157694,0.0,0.0
0.6084432601928711,-0.02932107448577881,0.018034402281045914,0.0,0.0,0.02367851324379444,-0.020041784271597862,0.0,0.0,0.1406244933605194,-0.0007471740245819092,0.0,0.0
0.618394136428833,-0.02932107448577881,0.018034402281045914,0.0,0.0,0.02367851324379444,-0.020041784271597862,0.0,0.0,0.1406244933605194,-0.0007471740245819092,0.0,0.0
0.6253423690795898,-0.02932107448577881,0.018034402281045914,0.0,0.0,0.02367851324379444,-0.020041784271597862,0.0,0.0,0.1406244933605194,-0.0007471740245819092,0.0,0.0
0.6322734355926514,-0.02945352904498577,-0.04415144398808479,0.0,0.0,0.02367941103875637,0.0002991602523252368,0.0,0.0,0.14062345027923584,-0.0003434157697483897,0.0,0.0
0.6351573467254639,-0.02945352904498577,-0.04415144398808479,0.0,0.0,0.02367941103875637,0.0002991602523252368,0.0,0.0,0.14062345027923584,-0.0003434157697483897,0.0,0.0
0.638603925704956,-0.029365766793489456,0.029254009947180748,0.0,0.0,0.023591620847582817,-0.029263516888022423,0.0,0.0,0.14061635732650757,-0.0023659970611333847,0.0,0.0
0.6433067321777344,-0.029365766793489456,0.029254009947180748,0.0,0.0,0.023591620847582817,-0.029263516888022423,0.0,0.0,0.14061635732650757,-0.0023659970611333847,0.0,0.0
0.651085376739502,-0.029387667775154114,-0.007300315424799919,0.0,0.0,0.02362212911248207,0.010169816203415394,0.0,0.0,0.14061670005321503,0.00011627040657913312,0.0,0.0
0.6573548316955566,-0.029387667775154114,-0.007300315424799919,0.0,0.0,0.02362212911248207,0.010169816203415394,0.0,0.0,0.14061670005321503,0.00011627040657913312,0.0,0.0
0.6650373935699463,-0.029387667775154114,-0.007300315424799919,0.0,0.0,0.02362212911248207,0.010169816203415394,0.0,0.0,0.14061670005321503,0.00011627040657913312,0.0,0.0
0.6703355312347412,-0.029387667775154114,-0.007300315424799919,0.0,0.0,0.02362212911248207,0.010169816203415394,0.0,0.0,0.14061670005321503,0.00011627040657913312,0.0,0.0
0.6733343601226807,-0.02936108037829399,0.008862420916557312,0.0,0.0,0.023643886670470238,0.0072521972469985485,0.0,0.0,0.14062407612800598,0.0024552918039262295,0.0,0.0
0.676232099533081,-0.02936108037829399,0.008862420916557312,0.0,0.0,0.023643886670470238,0.0072521972469985485,0.0,0.0,0.14062407612800598,0.0024552918039262295,0.0,0.0
0.6829051971435547,-0.029424959793686867,-0.02129329741001129,0.0,0.0,0.023696841672062874,0.0176519975066185,0.0,0.0,0.14062021672725677,-0.0012871624203398824,0.0,0.0
0.6887028217315674,-0.029424959793686867,-0.02129329741001129,0.0,0.0,0.023696841672062874,0.0176519975066185,0.0,0.0,0.14062021672725677,-0.0012871624203398824,0.0,0.0
0.6938300132751465,-0.029397806152701378,0.009051606059074402,0.0,0.0,0.0236669834703207,-0.009952975437045097,0.0,0.0,0.14061890542507172,-0.00043565520900301635,0.0,0.0
0.6983692646026611,-0.029397806152701378,0.009051606059074402,0.0,0.0,0.0236669834703207,-0.009952975437045097,0.0,0.0,0.14061890542507172,-0.00043565520900301635,0.0,0.0
0.7048685550689697,-0.02933621034026146,0.020531434565782547,0.0,0.0,0.02366545796394348,-0.0005083598080091178,0.0,0.0,0.14062990248203278,0.003663680050522089,0.0,0.0
0.7109682559967041,-0.029386280104517937,-0.033370137214660645,0.0,0.0,0.023846114054322243,0.0002799048088490963,0.0,0.0,0.1406267136335373,-0.0025131513830274343,0.0,0.0
0.7150125503540039,-0.029386280104517937,-0.033370137214660645,0.0,0.0,0.023846114054322243,0.0002799048088490963,0.0,0.0,0.1406267136335373,-0.0025131513830274343,0.0,0.0
0.7217650413513184,-0.029386280104517937,-0.033370137214660645,0.0,0.0,0.023846114054322243,0.0002799048088490963,0.0,0.0,0.1406267136335373,-0.0025131513830274343,0.0,0.0
0.7302000522613525,-0.029386280104517937,-0.033370137214660645,0.0,0.0,0.023846114054322243,0.0002799048088490963,0.0,0.0,0.1406267136335373,-0.0025131513830274343,0.0,0.0
0.7353661060333252,-0.029386280104517937,-0.033370137214660645,0.0,0.0,0.023846114054322243,0.0002799048088490963,0.0,0.0,0.1406267136335373,-0.0025131513830274343,0.0,0.0
0.741966962814331,-0.02936629205942154,0.006662910804152489,0.0,0.0,0.023795366287231445,-0.016916219145059586,0.0,0.0,0.1406235545873642,-0.0010531331645324826,0.0,0.0
0.74759840965271,-0.02936629205942154,0.006662910804152489,0.0,0.0,0.023795366287231445,-0.016916219145059586,0.0,0.0,0.1406235545873642,-0.0010531331645324826,0.0,0.0
0.754697322845459,-0.029341770336031914,0.008173835463821888,0.0,0.0,0.023740969598293304,-0.01813230663537979,0.0,0.0,0.140626922249794,0.001125785056501627,0.0,0.0
0.7604320049285889,-0.029341770336031914,0.008173835463821888,0.0,0.0,0.023740969598293304,-0.01813230663537979,0.0,0.0,0.140626922249794,0.001125785056501627,0.0,0.0
0.7636208534240723,-0.029341770336031914,0.008173835463821888,0.0,0.0,0.023740969598293304,-0.01813230663537979,0.0,0.0,0.140626922249794,0.001125785056501627,0.0,0.0
0.7688384056091309,-0.029325857758522034,0.00530394958332181,0.0,0.0,0.023695826530456543,-0.015047501772642136,0.0,0.0,0.1406347006559372,0.002592765726149082,0.0,0.0
0.7738931179046631,-0.029325857758522034,0.00530394958332181,0.0,0.0,0.023695826530456543,-0.015047501772642136,0.0,0.0,0.1406347006559372,0.002592765726149082,0.0,0.0
0.7874038219451904,-0.029404107481241226,-0.026083113625645638,0.0,0.0,0.02368873730301857,-0.0023630664218217134,0.0,0.0,0.1406276375055313,-0.0023570749908685684,0.0,0.0
0.7915647029876709,-0.029404107481241226,-0.026083113625645638,0.0,0.0,0.02368873730301857,-0.0023630664218217134,0.0,0.0,0.1406276375055313,-0.0023570749908685684,0.0,0.0
0.7964396476745605,-0.029404107481241226,-0.026083113625645638,0.0,0.0,0.02368873730301857,-0.0023630664218217134,0.0,0.0,0.1406276375055313,-0.0023570749908685684,0.0,0.0
0.7996981143951416,-0.029404107481241226,-0.026083113625645638,0.0,0.0,0.02368873730301857,-0.0023630664218217134,0.0,0.0,0.1406276375055313,-0.0023570749908685684,0.0,0.0
0.8031268119812012,-0.029404107481241226,-0.026083113625645638,0.0,0.0,0.02368873730301857,-0.0023630664218217134,0.0,0.0,0.1406276375055313,-0.0023570749908685684,0.0,0.0
0.81024169921875,-0.02931349352002144,0.0196746364235878,0.0,0.0,0.02362138219177723,-0.023329678922891617,0.0,0.0,0.1406370848417282,0.0016241115517914295,0.0,0.0
0.8149759769439697,-0.029406771063804626,-0.0310929287225008,0.0,0.0,0.02362825907766819,0.0022920584306120872,0.0,0.0,0.1406383365392685,0.0004155028727836907,0.0,0.0
0.8188605308532715,-0.02938487008213997,0.007300445809960365,0.0,0.0,0.023641418665647507,0.00438665458932519,0.0,0.0,0.1406412124633789,0.0009591957787051797,0.0,0.0
0.8224692344665527,-0.02942091040313244,-0.031261492520570755,0.0,0.0,0.023650942370295525,0.0021297279745340347,0.0,0.0,0.14063715934753418,-0.0027011679485440254,0.0,0.0
0.8325698375701904,-0.02942091040313244,-0.031261492520570755,0.0,0.0,0.023650942370295525,0.0021297279745340347,0.0,0.0,0.14063715934753418,-0.0027011679485440254,0.0,0.0
0.840559720993042,-0.02927563339471817,0.04842562973499298,0.0,0.0,0.023785369470715523,0.04480873420834541,0.0,0.0,0.1406421661376953,0.0016680803382769227,0.0,0.0
0.849179744720459,-0.02937028743326664,-0.031551312655210495,0.0,0.0,0.023784298449754715,-0.0003569893888197839,0.0,0.0,0.14063605666160583,-0.002034952864050865,0.0,0.0
0.862884521484375,-0.02937028743326664,-0.031551312655210495,0.0,0.0,0.023784298449754715,-0.0003569893888197839,0.0,0.0,0.14063605666160583,-0.002034952864050865,0.0,0.0
0.8673877716064453,-0.029369207099080086,0.00036035681841894984,0.0,0.0,0.023742876946926117,-0.013807344250380993,0.0,0.0,0.14063704013824463,0.0003254415059927851,0.0,0.0
0.8731424808502197,-0.029369207099080086,0.00036035681841894984,0.0,0.0,0.023742876946926117,-0.013807344250380993,0.0,0.0,0.14063704013824463,0.0003254415059927851,0.0,0.0
0.8785738945007324,-0.029369207099080086,0.00036035681841894984,0.0,0.0,0.023742876946926117,-0.013807344250380993,0.0,0.0,0.14063704013824463,0.0003254415059927851,0.0,0.0
0.8822360038757324,-0.029431181028485298,-0.03269617259502411,0.0,0.0,0.0236944779753685,0.0006606578826904297,0.0,0.0,0.1406334936618805,-0.0010769662912935019,0.0,0.0
0.8861660957336426,-0.029431181028485298,-0.03269617259502411,0.0,0.0,0.0236944779753685,0.0006606578826904297,0.0,0.0,0.1406334936618805,-0.0010769662912935019,0.0,0.0
0.8898801803588867,-0.029412683099508286,0.0061661358922719955,0.0,0.0,0.02365744486451149,-0.0123446024954319,0.0,0.0,0.14063382148742676,0.0001082076269085519,0.0,0.0
